incident_id,year,month,airline,manufacturer,manufacture_year,incident_type,primary_cause,is_fatal
AV016486,2017,6,TAAG Angola Airlines,Sukhoi,2010,Loss of Control - Inflight (LOC-I),mechanical,0
AV016487,1993,8,TUI Airways,Embraer,2000,Fuel Exhaustion,crew error,0
AV016488,2022,12,Saurya Airlines,Ilyushin,2006,Controlled Flight into Terrain (CFIT),navigation,0
-,1988,5,GOL Airlines,Boeing,1990,Bird Strike,wildlife,0
AV016490,1983,8,Aviaco,Tupolev,1972,Controlled Flight into Terrain (CFIT),weather,1
AV016491,1986,6,Ryanair,Boeing,1990,Gear Failure,mechanical,0
AV016492,1971,9,TAP Air Portugal,Airbus,1980,Fire / Smoke,cargo,1
AV016493,1990,6,Ural Airlines,Boeing,1980,Runway Incursion,crew error,-1
AV016494,1996,5,IndiGo,Airbus,1990,Icing,crew error,-1
AV016495,1973,6,Garuda Indonesia,Boeing,1970,Controlled Flight into Terrain (CFIT),crew error,1
AV016496,1978,12,South African Airways,Airbus,1970,Loss of Control - Inflight (LOC-I),mechanical,1
AV016497,1998,2,ANA,Airbus,2010,Runway Incursion,ATC error,0
AV016498,2003,12,Sunwing Airlines,Airbus,2003,Engine Failure,mechanical,0
AV016499,2022,7,British Airways,Boeing,2020,Gear Failure,mechanical,0
AV016500,1978,2,Malév,Boeing,1970,Fire / Smoke,electrical,1
AV016501,2007,8,Swissair,Yakovlev,1995,Windshear / Microburst,weather,0
AV016502,1975,10,Rossiya Airlines,McDonnell Douglas,1990,Runway Excursion,crew error,0
AV016503,1974,1,Air France,Vickers,1954,Loss of Control - Inflight (LOC-I),weather,1
AV016504,1999,10,IndiGo,Boeing,1985,Fuel Exhaustion,dispatch error,0
AV016505,1986,12,Spirit Airlines,De Havilland,1975,Runway Excursion,crew error,-1
AV016506,2003,12,Thomas Cook Airlines,Airbus,2010,Gear Failure,maintenance,0
AV016507,1979,13,Ethiopian Airlines,Boeing,1980,Fuel Exhaustion,dispatch error,2
AV016508,1977,3,TAAG Angola Airlines,Airbus,2000,Runway Excursion,weather,1
AV016509,1990,10,Citilink,Embraer,2000,Loss of Control - Inflight (LOC-I),crew error,0
AV016510,1973,3,Turkish Airlines,Boeing,1970,Loss of Control - Inflight (LOC-I),crew error,1
-,1979,9,Pegasus Airlines,Bombardier,2000,Runway Excursion,crew error,0
AV016512,1975,12,Spirit Airlines,Boeing,1962,Controlled Flight into Terrain (CFIT),weather,-1
AV016513,1981,6,Transavia,Airbus,2010,Windshear / Microburst,crew error,0
AV016514,2001,8,Delta Air Lines,Bombardier,1992,Engine Failure,mechanical,0
AV016515,1974,2,MIAT Mongolian,Boeing,1980,Cargo Issue,dangerous goods,1
AV016516,1993,2,Alitalia,Ilyushin,1982,Fire / Smoke,mechanical,1
AV016517,1992,12,Lion Air,Sud Aviation,1975,Loss of Control - Inflight (LOC-I),mechanical,1
AV016518,1989,11,Sunwing Airlines,Sud Aviation,1981,Bird Strike,wildlife,0
AV016519,1987,8,Flybe,Sud Aviation,1987,Controlled Flight into Terrain (CFIT),weather,-1
AV016520,1996,9,Qantas,Boeing,1990,Engine Failure,mechanical,0
AV016521,2007,13,Croatia Airlines,COMAC,2020,Controlled Flight into Terrain (CFIT),navigation,2
AV016522,1975,8,Sunwing Airlines,Cessna,1980,Fire / Smoke,electrical,0
AV016523,2005,8,Spanair,Yakovlev,2004,Cargo Issue,loading error,0
AV016524,1972,8,Alitalia,Boeing,1980,Icing,de-icing failure,-1
AV016525,1987,6,KLM,Fokker,1990,Midair Collision,crew error,1
AV016526,1988,8,IndiGo,Airbus,1981,Gear Failure,mechanical,-1
AV016527,1976,3,Ansett Australia,Vickers,1957,Runway Excursion,weather,-1
AV016528,1973,9,Qatar Airways,De Havilland,1970,Runway Excursion,runway condition,1
AV016529,1972,13,TAME,McDonnell Douglas,1980,Loss of Control - Inflight (LOC-I),mechanical,-1
AV016530,1971,12,Philippine Airlines,Embraer,1990,Runway Incursion,ground vehicle,0
AV016531,1991,4,Transavia,Airbus,2010,Cargo Issue,loading error,0
AV016532,1975,11,Avianca,ATR,2010,Fire / Smoke,electrical,0
AV016533,2004,9,Qatar Airways,Boeing,2010,Loss of Control - Inflight (LOC-I),crew error,0
AV016534,2012,2,Air Astana,ATR,2002,Icing,crew error,0
AV016535,1980,7,United Airlines,Cessna,1974,Engine Failure,maintenance,0
AV016536,1975,1,MIAT Mongolian,McDonnell Douglas,1990,Engine Failure,maintenance,1
AV016537,1984,2,Korean Air,McDonnell Douglas,1970,Cargo Issue,dangerous goods,0
AV016538,2010,2,Spirit Airlines,Cessna,2001,Turbulence,weather,0
AV016539,1984,6,TUI Airways,Boeing,1979,Bird Strike,environmental,0
AV016540,1973,1,Air Koryo,Airbus,2010,Engine Failure,mechanical,0
AV016541,2022,9,Eurowings,Boeing,2008,Loss of Control - Inflight (LOC-I),crew error,0
-,1988,13,Singapore Airlines,Airbus,1990,Fire / Smoke,electrical,2
AV016543,1982,12,Air China,Airbus,1990,Icing,crew error,1
-,2011,6,Cameroon Airlines,De Havilland,1999,Runway Excursion,runway condition,0
AV016545,2015,2,Swissair,Cessna,2014,Controlled Flight into Terrain (CFIT),crew error,0
AV016546,1988,9,Ural Airlines,Airbus,1980,Fire / Smoke,electrical,0
AV016547,1980,11,TAAG Angola Airlines,Antonov,1971,Turbulence,crew error,0
AV016548,1987,6,Thomas Cook Airlines,CASA,1980,Runway Excursion,weather,0
AV016549,1977,12,Sky Express,Embraer,2000,Controlled Flight into Terrain (CFIT),crew error,1
AV016550,1987,3,Adria Airways,Embraer,1990,Sabotage / Terrorism,terrorism,0
AV016551,1977,1,Yeti Airlines,Boeing,1980,Fuel Exhaustion,dispatch error,-1
AV016552,1993,4,Spanair,Britten-Norman,1992,Runway Incursion,crew error,1
AV016553,2001,3,WestJet,Pilatus,1993,Loss of Control - Inflight (LOC-I),crew error,0
AV016554,2020,13,Ethiopian Airlines,Boeing,2004,Windshear / Microburst,crew error,2
AV016555,2007,9,Air Canada,Boeing,2010,Icing,weather,0
AV016556,1972,11,Malév,Airbus,1990,Runway Excursion,crew error,0
AV016557,1977,4,Thai Airways,Boeing,1960,Turbulence,weather,0
AV016558,1989,4,Monarch Airlines,Embraer,2000,Loss of Control - Inflight (LOC-I),crew error,1
AV016559,1978,1,Swissair,De Havilland,1980,Loss of Control - Inflight (LOC-I),crew error,1
AV016560,1970,13,Swiss International,Boeing,1980,Engine Failure,manufacturing,2
AV016561,2000,11,Royal Air Maroc,Sukhoi,2010,Turbulence,weather,0
AV016562,1982,4,Air France,McDonnell Douglas,1990,Controlled Flight into Terrain (CFIT),crew error,0
AV016563,1972,13,Air Astana,McDonnell Douglas,1970,Runway Incursion,ATC error,2
AV016564,1988,3,Turkish Airlines,Airbus,2010,Gear Failure,mechanical,0
AV016565,2021,8,Vietjet,Bombardier,2011,Loss of Control - Inflight (LOC-I),crew error,0
AV016566,1996,2,Turkish Airlines,Embraer,2000,Loss of Control - Inflight (LOC-I),crew error,1
AV016567,1975,13,Finnair,Boeing,1965,Bird Strike,environmental,2
AV016568,1988,5,Emirates,Boeing,1977,Loss of Control - Inflight (LOC-I),crew error,0
AV016569,2012,2,Aviaco,McDonnell Douglas,2001,Engine Failure,manufacturing,0
AV016570,1971,11,Air India,Boeing,1960,Runway Excursion,runway condition,0
AV016571,1994,13,Lufthansa,Tupolev,1978,Windshear / Microburst,crew error,2
-,1998,5,Pegasus Airlines,Boeing,1991,Fuel Exhaustion,crew error,0
AV016573,1998,2,Swiss International,De Havilland,1994,Bird Strike,environmental,0
AV016574,1975,2,LOT Polish Airlines,Dornier,1990,Bird Strike,environmental,-1
AV016575,2013,7,Southwest Airlines,Embraer,2000,Cargo Issue,loading error,0
AV016576,1981,9,TWA,Beechcraft,1980,Midair Collision,TCAS failure,1
AV016577,1971,8,Pakistan International,McDonnell Douglas,1970,Windshear / Microburst,crew error,1
AV016578,1972,5,China Eastern,Hawker,1963,Cargo Issue,loading error,0
AV016579,1986,9,Thomas Cook Airlines,Let,1972,Loss of Control - Inflight (LOC-I),weather,1
AV016580,1971,3,Air France,Airbus,1990,Icing,crew error,0
AV016581,2002,10,GOL Airlines,Ilyushin,1988,Bird Strike,environmental,0
-,2009,7,Cebu Pacific,Airbus,2010,Fire / Smoke,cargo,0
AV016583,1970,9,Air France,Tupolev,1960,Turbulence,weather,-1
AV016584,2004,11,Malév,Airbus,2010,Midair Collision,ATC error,0
AV016585,2022,12,Sunwing Airlines,Airbus,2010,Fuel Exhaustion,dispatch error,0
AV016586,1971,12,Eastern Air Lines,BAC/Aero,1970,Loss of Control - Inflight (LOC-I),crew error,1
AV016587,1999,1,Saurya Airlines,Airbus,1992,Fuel Exhaustion,dispatch error,1
AV016588,2024,12,Swissair,Tupolev,2011,Fire / Smoke,cargo,-1
AV016589,2003,1,Eastern Air Lines,Boeing,1990,Runway Excursion,runway condition,1
AV016590,1988,13,Rossiya Airlines,ATR,1984,Icing,weather,2
AV016591,2010,5,Cubana,Sukhoi,2010,Engine Failure,mechanical,0
AV016592,1998,2,Flydubai,Britten-Norman,1988,Runway Excursion,weather,0
AV016593,1980,2,Tarom,Bombardier,2000,Turbulence,weather,0
AV016594,1977,3,Lion Air,Airbus,1990,Loss of Control - Inflight (LOC-I),mechanical,-1
AV016595,1988,12,Citilink,Boeing,2010,Controlled Flight into Terrain (CFIT),crew error,0
-,1983,3,Saurya Airlines,Boeing,2000,Bird Strike,wildlife,0
AV016597,1981,13,KLM,McDonnell Douglas,1979,Fuel Exhaustion,crew error,2
AV016598,1976,9,EgyptAir,Airbus,1990,Runway Incursion,crew error,0
AV016599,2007,10,SriLankan Airlines,Airbus,1990,Runway Excursion,crew error,0
AV016600,1998,12,IndiGo,Airbus,1997,Turbulence,weather,-1
AV016601,1981,12,Tarom,Sukhoi,2010,Engine Failure,manufacturing,1
AV016602,1978,5,Flydubai,Convair,1975,Engine Failure,mechanical,0
AV016603,1974,12,Air India,ATR,2010,Structural Failure,manufacturing,1
-,1973,13,GOL Airlines,Boeing,1980,Runway Incursion,ground vehicle,2
AV016605,1994,3,Biman Bangladesh,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,0
AV016606,1973,8,Cathay Pacific,Beechcraft,1980,Sabotage / Terrorism,terrorism,1
AV016607,2019,10,United Airlines,Boeing,2006,Controlled Flight into Terrain (CFIT),crew error,0
AV016608,1979,2,Tarom,Sud Aviation,1979,Loss of Control - Inflight (LOC-I),mechanical,1
AV016609,1970,12,Azal,Ilyushin,1970,Windshear / Microburst,crew error,1
AV016610,2008,1,Monarch Airlines,CASA,2000,Runway Incursion,ground vehicle,0
AV016611,1983,7,KLM,Fokker,1980,Structural Failure,maintenance,0
AV016612,1982,1,Cubana,Tupolev,1968,Turbulence,crew error,-1
AV016613,1974,6,Adria Airways,Boeing,1980,Runway Incursion,ATC error,0
AV016614,1995,5,Rossiya Airlines,Boeing,1980,Loss of Control - Inflight (LOC-I),crew error,1
AV016615,1982,11,Cebu Pacific,CASA,1980,Engine Failure,maintenance,0
AV016616,2005,4,Adria Airways,Boeing,1990,Turbulence,weather,0
AV016617,1994,8,Scandinavian Airlines,Boeing,1984,Runway Excursion,crew error,0
AV016618,2010,11,Tarom,McDonnell Douglas,1991,Windshear / Microburst,crew error,0
-,1994,10,SriLankan Airlines,Convair,1978,Controlled Flight into Terrain (CFIT),navigation,0
AV016620,2002,4,Saurya Airlines,McDonnell Douglas,1990,Runway Excursion,weather,-1
AV016621,1997,9,Pan American World Airways,Ilyushin,1983,Runway Incursion,ground vehicle,1
AV016622,1986,13,Flydubai,Piper,1970,Controlled Flight into Terrain (CFIT),weather,2
-,1997,5,Royal Air Maroc,McDonnell Douglas,1990,Midair Collision,TCAS failure,1
AV016624,1996,4,Conviasa,Ilyushin,1991,Loss of Control - Inflight (LOC-I),weather,1
AV016625,1970,11,Air Canada,CASA,1980,Engine Failure,mechanical,0
AV016626,1997,7,Air Canada,Let,1981,Midair Collision,crew error,1
AV016627,1979,10,Southwest Airlines,Ilyushin,1970,Runway Excursion,crew error,-1
AV016628,1990,12,SriLankan Airlines,Douglas,1977,Controlled Flight into Terrain (CFIT),crew error,1
AV016629,1973,13,Thai Airways,Boeing,2010,Bird Strike,wildlife,2
AV016630,1970,5,Pan American World Airways,Embraer,2000,Midair Collision,crew error,1
AV016631,1970,7,Philippine Airlines,CASA,1980,Loss of Control - Inflight (LOC-I),weather,1
AV016632,1975,2,Air India,Boeing,2010,Runway Incursion,ground vehicle,0
AV016633,1970,7,Garuda Indonesia,Douglas,1962,Bird Strike,wildlife,0
AV016634,1974,11,Vueling,Sud Aviation,1962,Runway Excursion,crew error,0
AV016635,1990,1,United Airlines,Fokker,1990,Bird Strike,wildlife,0
AV016636,1984,1,ANA,Fokker,1973,Bird Strike,environmental,0
AV016637,2022,12,Citilink,Sud Aviation,2016,Windshear / Microburst,crew error,0
AV016638,2004,8,Ansett Australia,Boeing,2000,Loss of Control - Inflight (LOC-I),weather,1
-,1975,4,Malév,Airbus,1990,Runway Excursion,crew error,0
AV016640,1985,7,SriLankan Airlines,Piper,1971,Cargo Issue,dangerous goods,0
AV016641,1985,10,TAAG Angola Airlines,Hawker,1960,Engine Failure,manufacturing,1
AV016642,1982,7,EgyptAir,Boeing,2010,Runway Excursion,runway condition,0
AV016643,1988,5,China Southern,Airbus,1990,Cargo Issue,dangerous goods,-1
AV016644,1996,8,Allegiant Air,Boeing,1980,Loss of Control - Inflight (LOC-I),weather,0
AV016645,1994,10,Adria Airways,Embraer,2000,Fire / Smoke,cargo,0
AV016646,1982,5,TAP Air Portugal,Airbus,2010,Bird Strike,environmental,0
AV016647,1998,1,Varig,Embraer,2000,Loss of Control - Inflight (LOC-I),crew error,0
AV016648,1979,1,Ansett Australia,De Havilland,1975,Sabotage / Terrorism,security breach,-1
AV016649,2006,1,Sabena,Airbus,1990,Structural Failure,fatigue,0
AV016650,2019,1,Eastern Air Lines,ATR,2015,Turbulence,crew error,0
AV016651,1980,13,TAAG Angola Airlines,Boeing,1980,Loss of Control - Inflight (LOC-I),crew error,2
AV016652,2003,3,Flydubai,McDonnell Douglas,1997,Windshear / Microburst,crew error,0
AV016653,2005,9,Transavia,Boeing,1990,Bird Strike,environmental,0
AV016654,1987,12,Cubana,Airbus,1990,Controlled Flight into Terrain (CFIT),navigation,-1
AV016655,1973,11,Iberia,Vickers,1962,Fuel Exhaustion,crew error,-1
AV016656,2003,4,Cameroon Airlines,Boeing,2003,Gear Failure,mechanical,0
AV016657,1984,10,Air Berlin,Boeing,1980,Gear Failure,mechanical,0
AV016658,1977,1,Singapore Airlines,McDonnell Douglas,1970,Windshear / Microburst,crew error,0
AV016659,1994,7,Aviaco,ATR,1980,Sabotage / Terrorism,terrorism,1
-,1985,8,EgyptAir,Airbus,1973,Loss of Control - Inflight (LOC-I),weather,-1
AV016661,1973,1,Batik Air,Boeing,1990,Controlled Flight into Terrain (CFIT),crew error,1
AV016662,2022,7,Scandinavian Airlines,Airbus,2010,Sabotage / Terrorism,security breach,0
AV016663,1978,5,Swissair,Boeing,1990,Runway Excursion,weather,0
AV016664,1988,2,Sabena,Ilyushin,1970,Windshear / Microburst,weather,-1
AV016665,1996,1,United Airlines,Fokker,1990,Controlled Flight into Terrain (CFIT),navigation,0
AV016666,1973,8,Finnair,Antonov,1973,Turbulence,weather,1
AV016667,1999,13,Iberia,Embraer,2000,Structural Failure,maintenance,2
AV016668,1995,7,Avianca,Airbus,2010,Fire / Smoke,mechanical,1
AV016669,1988,7,Vietjet,McDonnell Douglas,1980,Windshear / Microburst,crew error,1
AV016670,1989,11,Yeti Airlines,Airbus,1981,Loss of Control - Inflight (LOC-I),crew error,1
AV016671,2018,13,Transavia,CASA,2008,Windshear / Microburst,crew error,2
AV016672,2013,11,Turkish Airlines,Piper,2001,Turbulence,weather,-1
AV016673,1973,3,Rossiya Airlines,Boeing,1990,Engine Failure,manufacturing,0
AV016674,1983,12,MIAT Mongolian,Fokker,1971,Runway Excursion,weather,0
-,1989,8,Ural Airlines,Boeing,1980,Loss of Control - Inflight (LOC-I),crew error,-1
AV016676,2014,2,Vietjet,Airbus,2004,Bird Strike,environmental,0
AV016677,2005,8,Nepal Airlines,Let,1993,Turbulence,crew error,0
AV016678,1983,6,United Airlines,Embraer,2000,Turbulence,crew error,0
AV016679,2010,13,China Eastern,Airbus,2010,Bird Strike,wildlife,-1
AV016680,1983,2,Mexicana de Aviación,Fokker,1980,Engine Failure,manufacturing,-1
AV016681,1979,7,Ansett Australia,Airbus,2010,Turbulence,weather,0
AV016682,1993,13,Air Transat,McDonnell Douglas,1990,Runway Excursion,weather,2
AV016683,1982,13,Lion Air,Airbus,1990,Fire / Smoke,cargo,2
AV016684,1994,5,American Airlines,Ilyushin,1983,Cargo Issue,loading error,0
AV016685,1984,4,South African Airways,Cessna,1973,Controlled Flight into Terrain (CFIT),crew error,1
AV016686,2003,11,Citilink,Boeing,1998,Loss of Control - Inflight (LOC-I),crew error,1
AV016687,2018,2,Rossiya Airlines,Airbus,2015,Loss of Control - Inflight (LOC-I),crew error,1
-,1979,8,Azal,Britten-Norman,1972,Gear Failure,mechanical,0
AV016689,1988,10,United Airlines,Boeing,1980,Turbulence,weather,0
AV016690,1999,2,AirAsia,Saab,1981,Fire / Smoke,cargo,0
AV016691,1975,4,Citilink,Boeing,1970,Runway Excursion,runway condition,-1
AV016692,2003,5,American Airlines,Boeing,1986,Gear Failure,maintenance,-1
AV016693,1992,7,SriLankan Airlines,Beechcraft,1980,Fire / Smoke,electrical,0
AV016694,1975,12,South African Airways,COMAC,2020,Loss of Control - Inflight (LOC-I),weather,1
AV016695,2009,13,GOL Airlines,Ilyushin,1999,Controlled Flight into Terrain (CFIT),crew error,2
AV016696,1985,7,KLM,Fokker,1990,Runway Excursion,crew error,0
AV016697,1976,4,Saurya Airlines,ATR,1980,Controlled Flight into Terrain (CFIT),crew error,-1
AV016698,1976,10,Eastern Air Lines,Airbus,2010,Engine Failure,mechanical,0
AV016699,2003,4,Sabena,Airbus,1990,Structural Failure,fatigue,0
AV016700,2016,6,Flybe,Airbus,2012,Loss of Control - Inflight (LOC-I),mechanical,0
AV016701,1983,5,Allegiant Air,Boeing,2010,Runway Incursion,ATC error,0
AV016702,1972,5,Tarom,Boeing,1990,Fuel Exhaustion,crew error,-1
AV016703,1973,3,Delta Air Lines,Embraer,1990,Fuel Exhaustion,crew error,0
-,1995,8,Ural Airlines,Dornier,1990,Engine Failure,maintenance,0
AV016705,1983,5,Transavia,Airbus,1990,Fuel Exhaustion,crew error,1
AV016706,1985,6,TAME,CASA,1980,Runway Incursion,crew error,0
AV016707,1981,7,Air Koryo,Airbus,1990,Controlled Flight into Terrain (CFIT),crew error,1
AV016708,1986,2,Frontier Airlines,Vickers,1966,Runway Excursion,runway condition,0
AV016709,1995,7,Eurowings,Embraer,1990,Engine Failure,maintenance,0
AV016710,1990,11,LATAM Airlines,Ilyushin,1981,Turbulence,weather,0
AV016711,1975,2,TUI Airways,Embraer,2000,Controlled Flight into Terrain (CFIT),weather,1
AV016712,1988,6,Eastern Air Lines,Airbus,2010,Fire / Smoke,cargo,0
AV016713,1986,11,Air Arabia,Tupolev,1969,Controlled Flight into Terrain (CFIT),crew error,1
AV016714,1990,13,United Airlines,Airbus,1990,Turbulence,weather,2
AV016715,1973,3,MIAT Mongolian,Boeing,1990,Runway Excursion,crew error,0
AV016716,1975,1,Air Algérie,Boeing,1970,Cargo Issue,dangerous goods,0
AV016717,1989,3,Conviasa,BAC,1985,Sabotage / Terrorism,security breach,1
-,1979,10,Condor,Beechcraft,1980,Engine Failure,manufacturing,0
AV016719,1994,10,Azal,ATR,1986,Turbulence,weather,0
AV016720,1983,12,Thai Airways,Airbus,1990,Runway Incursion,crew error,0
AV016721,1977,9,Varig,Tupolev,1970,Turbulence,crew error,0
AV016722,1995,4,American Airlines,Sud Aviation,1990,Engine Failure,manufacturing,0
AV016723,1984,7,Conviasa,Ilyushin,1970,Runway Incursion,ground vehicle,0
AV016724,1975,13,Lion Air,Tupolev,1970,Loss of Control - Inflight (LOC-I),crew error,2
AV016725,2004,2,Saurya Airlines,CASA,1988,Engine Failure,manufacturing,0
AV016726,1985,2,SpiceJet,BAC,1982,Controlled Flight into Terrain (CFIT),weather,0
AV016727,2014,7,Aviaco,McDonnell Douglas,2005,Runway Incursion,ATC error,0
AV016728,1976,5,Transavia,Fokker,1990,Loss of Control - Inflight (LOC-I),weather,1
AV016729,2009,4,Monarch Airlines,Embraer,2000,Loss of Control - Inflight (LOC-I),crew error,0
AV016730,2005,7,Thai Airways,ATR,1992,Engine Failure,maintenance,0
AV016731,1973,12,Sabena,Beechcraft,1980,Fire / Smoke,electrical,1
AV016732,1989,12,Sabena,Tupolev,1982,Runway Incursion,crew error,0
AV016733,1995,3,Cebu Pacific,Antonov,1982,Runway Excursion,weather,0
AV016734,1988,9,SriLankan Airlines,Sud Aviation,1978,Controlled Flight into Terrain (CFIT),crew error,1
AV016735,1983,4,Tarom,Airbus,1990,Runway Excursion,weather,0
AV016736,2017,1,Sky Express,Convair,2009,Controlled Flight into Terrain (CFIT),navigation,0
AV016737,1997,2,Aeromexico,Tupolev,1985,Fire / Smoke,cargo,0
AV016738,2019,1,Swissair,Airbus,2007,Controlled Flight into Terrain (CFIT),crew error,0
AV016739,2007,5,Turkish Airlines,Airbus,1992,Fire / Smoke,electrical,0
AV016740,2005,8,Pakistan International,Airbus,2010,Runway Excursion,runway condition,-1
AV016741,1999,7,Lion Air,Fokker,1988,Fire / Smoke,cargo,0
AV016742,1995,13,AirAsia,Pilatus,1990,Controlled Flight into Terrain (CFIT),crew error,-1
AV016743,2010,1,Air Algérie,Boeing,1985,Turbulence,weather,0
AV016744,1993,4,China Eastern,CASA,1992,Engine Failure,manufacturing,-1
AV016745,1972,8,Southwest Airlines,Embraer,2000,Runway Incursion,ATC error,0
-,1992,12,Pegasus Airlines,Airbus,1990,Runway Excursion,weather,-1
AV016747,1973,1,Malév,De Havilland,1980,Engine Failure,maintenance,1
AV016748,2018,3,Monarch Airlines,Fokker,2003,Icing,weather,0
AV016749,1995,9,Air China,Beechcraft,1984,Runway Incursion,crew error,0
AV016750,1990,3,TAP Air Portugal,Airbus,1990,Windshear / Microburst,crew error,-1
AV016751,1976,4,Tarom,Embraer,2000,Bird Strike,wildlife,0
AV016752,1988,5,Southwest Airlines,Airbus,2010,Controlled Flight into Terrain (CFIT),navigation,1
